dBLUE,dDVI,dEVI,dGREEN,dLSWI,dNBR,dNBR2,dNBR_,dNDRE1,dNDSI,dNDVI,dNDWI,dNIR,dPEP,dRDFI,dRED,dRED1,dRED2,dRED3,dRED4,dRVI,dSAVI,dSWIR1,dSWIR2,Landcover
-316,-1843,0.266470661,-649,0.057159692,0.010610992,0.220759101,0.053822643,0.023071266,0.292118649,0.17897946,-0.250803964,-2253,-2.550456501,-0.178697573,-410,-737,-1988,-2135,-2265,0.357395147,0.268193111,-1318,-678,2
-158,217,0.054153548,-147.5,0.017062076,0.139248815,0.349479998,-0.094657572,0.095895247,0.084507615,0.101538025,-0.081992373,44.5,-1.515268,-0.108947307,-172.5,-222.5,-44,56.5,30,0.217894614,0.152275059,-447.5,-293.5,2
-232,-621.5,-0.251899516,-287,0.050839684,0.173207214,0.378415455,-0.106091736,0.075766383,0.089400663,0.10545117,-0.102279862,-850.5,-1.641240376,-0.141920394,-229,-454.5,-886.5,-953,-1005,0.283840788,0.158024496,-894,-488,2
-139.5,-291.5,0.279092765,-243.5,0.00403947,0.105874161,0.253412798,-0.063411893,0.145343183,0.114576171,0.114269696,-0.103507853,-529.5,-0.948907281,-0.163685377,-238,-439.5,-455,-492,-548.5,0.327370755,0.171289957,-593.5,-370.5,2
-126.5,-438.5,0.03481062,-221,0.04103066,0.045522362,0.249355625,-0.014288569,0.094158685,0.074045289,0.06435516,-0.083224616,-600.5,-1.360634763,-0.135005745,-162,-401,-656,-641.5,-679.5,0.270011489,0.09644675,-450.5,-261.5,2
-132,326.5,-0.298300409,-120,0.004384735,0.088596628,0.328642226,-0.062978834,0.089205528,0.07810813,0.03679797,-0.06830001,272.5,-0.271067778,-0.041321792,-54,-159,193.5,122,347,0.082643584,0.055199051,-263.5,-175,2
-197.5,-1783,-0.186363998,-309,0.001857304,0.012829989,0.25213071,0.013321135,0.021481461,0.056703,0.066782415,-0.048022462,-2010.5,-2.10043481,-0.074904043,-227.5,-506.5,-1587.5,-1824.5,-2178.5,0.149808085,0.099741751,-1067,-449,2
-157.5,-887,-0.299611755,-239.5,-0.027871676,0.019266113,0.208150477,0.002012565,0.053217725,0.104105271,0.04479994,-0.077644577,-1045.5,0.318898762,-0.188762527,-158.5,-338,-770,-1011,-1071.5,0.377525054,0.066984586,-647,-359,2
-141.5,-78.5,0.071914285,-207,0.011287099,0.154199491,0.369445817,-0.090479624,0.156450657,0.123807322,0.10473938,-0.1145415,-247.5,0.052969158,-0.009149873,-169,-364.5,-252.5,-447.5,-415,0.018299745,0.157036251,-510,-331.5,2
-129.5,-71,0.290869651,-228,-2.14E-04,0.108560297,0.2498147,-0.062918669,0.108300353,0.115535725,0.11624245,-0.103203279,-306.5,-0.9760629,0.097700463,-235.5,-341.5,-258,-237,-339,-0.195400927,0.174292094,-501,-338.5,2
-228,-483,0.129107902,-308,0.003821593,0.221037625,0.30525119,-0.146122475,0.164269593,0.172681239,0.17733596,-0.15539626,-799.5,-3.095955275,-0.051030324,-316.5,-503.5,-692,-648.5,-864.5,0.102060649,0.265776518,-1073.5,-643.5,2
-118.5,-102.5,0.231536689,-199,0.023648466,0.134507235,0.267927115,-0.084677201,0.087977995,0.091539701,0.10690491,-0.093527076,-304.5,-0.787899743,0.088803238,-202,-312,-338.5,-354,-352.5,-0.177606475,0.160280212,-582.5,-372.5,2
-300,-197,-0.376313023,-277,-0.020017562,0.149028997,0.309996534,-0.091692291,0.099172109,0.134669026,0.12352179,-0.11406051,-453.5,-1.521715801,-0.332058068,-256.5,-336.5,-321,-360.5,-392.5,0.664116137,0.185191667,-667,-441.5,2
-198.5,172,0.109941952,-216.5,0.027136412,0.184541171,0.387936824,-0.116175761,0.108570981,0.097537966,0.12020962,-0.100801014,-64.5,-1.073879024,-0.183202969,-236.5,-338.5,-186,-186,-227,0.366405938,0.180271648,-689.5,-441.5,2
-101,-378,-0.101747941,-126,0.012022093,0.027131564,0.294552162,-0.005365942,0.021128822,0.039750743,0.037324686,-0.038012044,-475,-0.798887461,-0.024318773,-97,-170,-432,-472,-620,0.048637546,0.055938536,-389,-144,2
-39,-679,0.133437961,-184,0.054527569,0.058188249,0.271834059,-0.030373752,0.076401504,0.035621789,0.01941527,-0.049641399,-774,-1.161118516,-0.035006128,-95,-403,-843,-819,-973,0.070012255,0.029064793,-637,-325,2
-215,-475,0.273540038,-372,0.011852837,0.126465391,0.26612255,-0.085595891,0.148236767,0.139348217,0.12501013,-0.126184793,-803,-1.765723097,-0.248230528,-328,-595,-732,-667,-748,0.496461055,0.187434046,-921,-615,2
-109,-1106,0.132487545,-353,0.030893075,-0.005466223,0.209120166,-0.019023484,0.017785628,0.091296586,0.041389566,-0.091038194,-1307,-2.039597596,-0.003439847,-201,-446,-1236,-996,-786,0.006879694,0.061995146,-685,-341,2
-201,216,-0.28291109,-194,0.04885768,0.041901865,0.296116622,0.007628949,0.076512307,0.079950647,0.05336232,-0.081356444,98,-1.697532275,-0.060740919,-118,-272,-228,-119,-256,0.121481839,0.080033649,-73,-107,2
-195,-420.5,-0.064264084,-217,0.006658693,0.133053764,0.311504677,-0.085056058,0.047379124,0.073692823,0.0818094,-0.06680784,-634,-0.771594084,0.227255035,-213.5,-301,-546,-649.5,-744.5,-0.45451007,0.122637415,-804.5,-465,2
-173.5,-152,0.049866364,-193,0.051693555,0.178471848,0.365365865,-0.129628857,0.072886479,0.04922724,0.08992578,-0.066931174,-357,-1.564926625,0.130261097,-205,-365.5,-545.5,-476.5,-423,-0.260522194,0.134838217,-805.5,-525,2
-258.5,-1088.5,-0.39635013,-355.5,0.0618424,0.082482535,0.223743239,-0.0339438,0.057458147,0.04713487,0.03715264,-0.070457812,-1321.5,-1.042951509,0.06828975,-233,-647,-1297.5,-1504.5,-1429.5,-0.1365795,0.055621399,-1180,-652,2
-138,-519.5,-0.277228745,-142.5,0.047901215,0.051042104,0.352677337,-0.038040256,0.005327187,0.024143945,0.029463133,-0.0370261,-614,-3.790555387,-0.016675352,-94.5,-225.5,-686.5,-298,-558.5,0.033350704,0.044147466,-460,-215.5,2
-123,-429,-0.008517948,-189,-0.008935267,0.056948178,0.243475631,-0.048149642,0.053451397,0.094502077,0.07097803,-0.078707383,-579,-2.243547039,-0.130349542,-150,-253,-448,-312,-440,0.260699085,0.106370323,-476,-272,2
-187,-1596,-0.07108939,-373,-0.041713553,-0.143482725,-0.014913718,0.141950754,0.041299388,0.131400604,0.06283342,-0.101067301,-1882,0.384887814,-0.147493416,-286,-589,-1443,-1786,-1895,0.294986831,0.094007131,-864,-504,2
-208.5,-2376,-0.176287854,-495.5,0.037050437,-0.206059142,-0.07019453,0.199703016,-0.031458389,0.081736922,0.008805011,-0.083620662,-2704.5,-2.166157015,-0.0182763,-328.5,-830.5,-2292.5,-2499.5,-2829,0.0365526,0.012935884,-1516.5,-737,2
-209,489,-0.089345667,-195,0.034143249,0.127070356,0.329919549,-0.057650471,0.116317366,0.138397592,0.14312729,-0.139136781,295,-1.671663635,-0.181215405,-194,-197,97,164,140,0.362430811,0.214660683,-294,-177,2
-245,-554,-0.607510817,-225,0.096404335,0.06461278,0.317404405,-0.016908598,0.075449149,0.052157799,0.09419188,-0.083774904,-739,-1.748495094,-0.082741898,-185,-366,-850,-974,-869,0.165483796,0.141152469,-538,-234,2
-192,-1723,-0.941517549,-251,0.030398474,-0.235000595,0.063447642,0.211629479,-0.069742334,0.0087834,-0.048663914,-0.019475051,-1807,-0.707285799,0.126771804,-84,-401,-1615,-1885,-1805,-0.253543608,-0.073171552,-256,-12,2
-168,252,-0.798232374,-66,0.087477121,-0.062109872,0.22530955,0.080400429,0.004775889,0.009759196,-0.00848667,-0.04424189,295,-1.907235349,0.186563915,43,-104,-276,-82,98,-0.37312783,-0.012715019,409,223,2
-89,1134,-0.065944698,-82,0.037695202,0.040394714,0.308099466,-0.009894679,0.087984062,0.090519267,0.06484535,-0.087608886,1070,-1.375008299,-0.397861624,-64,-44,591,858,938,0.795723249,0.097295971,262,80,2
-209,64,-0.631132754,-178,0.042212089,0.001406536,0.288010536,0.027870246,0.089700625,0.090340476,0.06846278,-0.090055226,-58,-1.534845285,-0.046699186,-122,-235,-239,-240,-211,0.093398371,0.102666843,-97,-12,2
-399,882,0.252041882,-355,0.048795421,0.184538187,0.335475701,-0.104374835,0.201381049,0.197140079,0.23803303,-0.185202999,421,-2.291055912,-0.177509325,-461,-452,63,96,483,0.35501865,0.357001413,-597,-394,2
-146,265,-0.145561399,-158,0.025577999,0.052182181,0.331734531,-0.032113995,0.073346122,0.089875047,0.07027721,-0.085249664,143,-1.838558423,0.038220714,-122,-166,-21,171,231,-0.076441428,0.105401904,-205,-92,2
-310,-1458,0.037055242,-437,0.045378829,0.170816825,0.313018774,-0.094147782,0.042762586,0.012229606,0.095162004,-0.036156692,-1880,-3.354910616,0.155660669,-422,-804,-1827,-1681,-2363,-0.311321339,0.142541776,-1784,-925,2
-246,338,-0.110577105,-254,-0.005242816,0.066422585,0.292787718,-0.04080084,0.101711227,0.127542028,0.104196206,-0.107046365,111,-0.649314714,0.031687131,-227,-247,123,28,343,-0.063374262,0.156271445,-299,-172,2
-170.5,-1006.5,0.00959664,-284,0.024825871,0.012742845,0.236881725,-0.002687566,0.02853203,0.020024667,0.044596292,-0.030894587,-1221,-1.984089094,-0.067582137,-214.5,-466,-1098.5,-1061,-1273.5,0.135164274,0.066764622,-746,-310.5,2
-105,-504,-0.160487706,-181.5,-0.056253276,-0.065495971,0.174448032,0.037832211,-0.025337091,0.064159431,0.011654367,-0.029391208,-587,-0.038252835,-0.377084241,-83,19.5,-150.5,-253.5,-187.5,0.754168482,0.01745388,-83,38.5,2
-63,1104.5,-0.208420047,93.5,-0.008793537,0.055925771,0.273731444,-0.019599577,0.021765598,0.048326599,0.03043369,-0.039740405,1146.5,-0.014694223,-0.032221714,42,348.5,1074,1069,871,0.064443429,0.045680345,228.5,88.5,2
-189.5,-588.5,0.157204423,-264,-0.040268909,0.123034163,0.308441341,-0.084311879,0.096643848,0.076587487,0.09029025,-0.049079527,-856,0.403781972,-0.089218883,-267.5,-453.5,-570,-837,-933,0.178437765,0.135342154,-814,-482.5,2
32.5,2809.5,0.720946052,138.5,0.013041536,0.244657669,0.320451295,-0.164570323,0.181863605,0.12978075,0.17593008,-0.121333138,2710,-1.228189494,0.139081887,-99.5,250.5,2143,2619.5,2733.5,-0.278163774,0.263930766,448.5,-26,2
-4.5,1237.5,0.416133206,11,-0.003053001,0.171571271,0.294147963,-0.129345928,0.102026396,0.099213114,0.10817275,-0.087597019,1161.5,-1.618828809,0.268087023,-76,126.5,1004,1456.5,1426.5,-0.536174047,0.162275451,-40,-161.5,2
-150,1515,-0.270065076,-72,0.021421955,0.055665137,0.267824849,-0.020635581,0.082962536,0.114162891,0.086022876,-0.104806529,1438,-1.320890947,-0.004732005,-77,89,991,1232,1495,0.009464011,0.129065525,357,154,2
-192,958,-0.26068815,-156,0.026087913,0.044502855,0.319096585,-0.005898592,0.08888029,0.117475045,0.09115329,-0.10786411,819,-2.54597602,-0.175827145,-139,-80,478,888,610,0.35165429,0.136739391,0,17,2
120,-1376,-0.708173926,229,-0.037372313,-0.283048592,-0.01712352,0.215525771,-0.177319671,-0.156586163,-0.18456271,0.160366522,-1067,1.755620339,-0.177876884,309,304,-645,-992,-1242,0.355753768,-0.27683406,491,633,2
65,-982,-0.190809264,44.5,0.042047805,-0.190856304,0.013513158,0.138580903,-0.167897089,-0.134617132,-0.097551465,0.095886841,-927.5,1.047158308,0.211303831,54.5,72.5,-1055.5,-1224,-1088.5,-0.422607662,-0.146330759,116.5,316.5,2
74.5,474,0.109438392,194.5,0.030421402,-0.015373308,0.126892818,0.033006211,-0.038325113,-0.057166768,0.006270334,0.034861767,545,0.452262378,0.285152657,71,238.5,277.5,253.5,191,-0.570305313,0.009423974,91.5,267,2
-121,91,-0.006054603,-216,0.045253725,0.046931536,0.311655083,-0.010908869,0.107682605,0.098431008,0.06463589,-0.101192198,-36,-1.595813065,0.658903078,-127,-321,-276,-130,-237,-1.317806157,0.096932058,-161,-117,2
-176,1141,-0.292933866,-156,0.025422235,0.05420221,0.31837721,-0.002701669,0.103247937,0.121069391,0.08476895,-0.113104258,1026,-0.566944819,-4.30E-04,-115,-84,650,638,612,8.60E-04,0.127168894,196,33,2
-125,151,-0.093767204,-238,0.023681015,-0.004890392,0.266752774,0.025753491,0.090659422,0.101186571,0.049704645,-0.096707904,43,-0.931243018,0.153458123,-108,-285,-114,-51,-6,-0.306916247,0.074545588,212,23,2
-198,808,-0.550167261,-109,0.024126625,-0.052179205,0.219994454,0.023777131,0.022716332,0.080653845,0.038166214,-0.081981907,779,-1.52602718,-0.040141381,-29,99,503,752,1793,0.080282762,0.057268464,633,321,2
-166,1669,-0.359976201,38,0.068296785,0.018004584,0.264890608,0.021466463,0.023749016,0.04153489,0.049682885,-0.063834058,1670,-2.834246964,0.174391439,1,190,835,1544,1313,-0.348782878,0.074562745,548,275,2
-157,-1655,-0.984217287,-130,0.031008828,-0.299509396,-0.059743701,0.25206688,-0.218995418,-0.114924727,-0.13019325,0.086472129,-1648,1.557525342,0.601046838,7,-83,-1569,-2058,-1903,-1.202093676,-0.195333882,-8,236,2
-120,527,-0.222051232,-76,0.048549684,0.076110882,0.330187893,-0.033465608,0.057623085,0.061104375,0.06848932,-0.076189916,453,-0.695472244,0.186419214,-74,-75,137,146,299,-0.372838427,0.102740497,-95,-67,2
-119,-439,-0.190902978,-202,0.058872958,0.060261483,0.286406701,-0.020759388,0.096315807,0.084349405,0.050451867,-0.093686432,-546,-0.881690985,-0.141252722,-107,-339,-639,-729,-679,0.282505445,0.075588505,-435,-215,2
-291,-940,-0.981747558,-297,-0.002488225,0.048863547,0.319415371,-0.010636393,0.048948835,0.127869948,0.0688896,-0.107017678,-1124,-1.935040195,-4.87E-04,-184,-355,-889,-1051,-1145,9.75E-04,0.103164441,-614,-294,2
-141,659,0.126170841,-137,0.024291394,0.098321275,0.337909493,-0.048874076,0.117516831,0.117983226,0.12348476,-0.11608444,502,-1.488905003,0.023832275,-157,-144,306,440,411,-0.047664551,0.185218842,-92,-96,2
-306,-459,-0.247364927,-455,0.092852486,0.048427541,0.301940317,0.011316222,0.145805986,0.161652989,0.14277823,-0.189004768,-756,-2.824035265,-0.550720164,-297,-665,-1024,-950,-1030,1.101440329,0.214039457,-495,-228,2
-176,-269,-0.139879987,-238,0.057109635,0.055570664,0.319634703,-0.014211109,0.100614343,0.099090254,0.083470665,-0.103988927,-437,-1.880438457,0.091728162,-168,-374,-576,-564,-575,-0.183456324,0.125140205,-301,-210,2
-266,634,-0.492556096,-245,0.023469196,0.030822671,0.272096909,0.012131944,0.11045221,0.133150702,0.10092376,-0.125309417,448,-1.573611166,3.051394328,-186,-224,220,317,319,-6.102788657,0.151376892,29,8,2
-176,1099,-0.286729319,-155,0.073592786,0.072313023,0.294951409,-0.005111979,0.106126054,0.098371353,0.087575115,-0.110956405,975,-0.471951874,-0.085781575,-124,-184,276,211,383,0.171563151,0.131375873,102,-8,2
-308,-497,-0.558045615,-385,0.053681488,-0.023285716,0.183465405,0.059803883,-0.015427497,0.103890209,0.068071775,-0.123035394,-723,-2.04510134,-0.276969827,-226,-323,-886,-815,-870,0.553939654,0.102038337,-367,-141,2
-87,2209,-0.305463281,-48,0.033011421,0.072926244,0.352718069,-0.024926413,0.019312505,0.138766512,0.04886624,-0.127978327,2278,-1.790595128,0.180676439,69,451,1542,2120,1886,-0.361352877,0.073367077,486,173,2
-116,1369,-0.949277914,125,-0.028025593,2.78E-04,0.262832865,0.008908642,-0.013569852,0.055181889,0.018955324,-0.03676481,1462,-1.916242117,-0.049467998,93,527,1463,2052,1742,0.098935996,0.028480205,661,307,2
-577,-1214,-0.751374523,-686,0.022195125,0.130012837,0.355897937,-0.055830247,0.052108782,0.220151512,0.17226757,-0.206780008,-1692,-1.081927832,-0.124419998,-478,-644,-1620,-2071,-1910,0.248839995,0.258266003,-1332,-695,2
-508,8,-0.893832003,-507,0.064487179,0.175058257,0.409744816,-0.038848572,0.15221698,0.233946096,0.23350741,-0.232215458,-420,1.288338204,0.022899318,-428,-530,-662,-1351,-977,-0.045798635,0.350148252,-962,-463,2
-402,-1082,-0.125861793,-549,0.01430952,0.154275969,0.404416695,-0.055865725,0.201121473,0.318394988,0.22711787,-0.264353439,-1497,-2.951996909,-0.193270351,-415,-687,-1214,-1417,-1767,0.386540703,0.340392084,-908,-557,2
-344,1333,-0.183288403,-301,0.161867233,0.177409718,0.34496266,-0.060305793,0.083919199,0.13828259,0.1829463,-0.204083786,1064,-3.3314723,0.018423674,-269,-239,-48,344,418,-0.036847348,0.274415699,-357,-223,2
-171,-239,-0.046116496,-293,0.046808723,0.035360197,0.230678199,0.008137482,0.064080506,0.101154646,0.0786594,-0.112410579,-419,-1.146252286,-0.127434473,-180,-355,-572,-584,-589,0.254868946,0.117933285,-366,-192,2
29,-1561,-0.835410083,-43,0.020529206,-0.232856913,-0.027525612,0.17687535,-0.181834239,-0.12833523,-0.2107351,0.102284321,-1343,0.847097775,-0.040957395,218,-53,-1223,-1404,-1466,0.081914791,-0.316100753,-94,180,2
-272,12,-1.0082581,-271,0.050714679,0.043640346,0.311222563,-2.98E-04,0.093461822,0.142838611,0.09508547,-0.140011031,-150,-2.332595117,-0.113100868,-162,-271,-337,-309,-290,0.226201737,0.14258099,-176,-106,2
-133,471,-0.327204231,-129,0.053594585,0.026361712,0.296556609,0.003974672,0.04238142,0.071757133,0.04655283,-0.080081122,407,-1.695398888,-0.071850347,-64,-91,13,205,202,0.143700694,0.069834984,3,3,2
-232,1619,-1.005679265,-7,0.016057751,-0.038838938,0.248712507,0.067721949,0.010980099,0.081623833,0.043398418,-0.073717596,1630,-0.335438468,-0.031930193,11,302,1144,1117,1387,0.063860386,0.065135973,842,416,2
-84,320,0.022360499,-140,0.052276091,0.043640432,0.302549717,-0.019645115,0.065249396,0.069968394,0.054663304,-0.078466839,230,-1.363903253,-8.83E-04,-90,-181,-101,58,163,0.001765403,0.081990479,-115,-62,2
-127,439,-0.209291152,-116,0.051703234,0.017835559,0.300121122,0.015823381,0.076564751,0.071176578,0.057650205,-0.076952663,356,-1.647362066,0.10336219,-83,-152,6,154,61,-0.20672438,0.086477197,19,16,2
-431,196,-0.952152834,-336,0.02183331,0.119120146,0.33560108,-0.061095224,0.127709569,0.170956403,0.17307974,-0.157172966,-131,-2.935698893,-0.038451122,-327,-325,-210,-145,2,0.076902244,0.259553774,-487,-296,2
-371,262,-0.641625565,-329,0.08114601,0.15688004,0.347558629,-0.071631562,0.104555708,0.12663005,0.14364104,-0.152057661,-15,-2.846946417,0.32873288,-277,-409,-415,-233,-256,-0.65746576,0.215415308,-514,-369,2
-83.5,717.5,0.118781384,-92,0.043048185,0.07171521,0.298244126,-0.02844073,0.082015457,0.088246495,0.08627195,-0.0913549,621,-1.527971385,-0.159287036,-96.5,-76,274,479.5,447,0.318574072,0.129418288,1,-25.5,2
-71.5,177,0.136425918,-96,0.038544607,0.098813276,0.363608014,-0.063165181,0.053430469,0.072867475,0.07966035,-0.077555292,84,-1.607291544,0.040348501,-93,-97,-66.5,50,27,-0.080697002,0.119463689,-166,-135,2
-113.5,493.5,-0.140874898,-134.5,0.032649979,0.052014159,0.299666096,-0.01307589,0.092146788,0.104516761,0.068549395,-0.09976405,410,-1.153122887,-0.226289747,-83.5,-129.5,163.5,250.5,267,0.452579495,0.102827855,-57,-29,2
-80,544,-0.078354157,-62,0.067266648,0.007874835,0.287451469,0.022578014,0.037125292,0.028388585,0.04653388,-0.051879262,482.5,-1.177763128,0.198102515,-61.5,-104,-31.5,132,148,-0.396205029,0.069807561,28.5,70.5,2
-313.5,-731.5,0.089550005,-426.5,-0.01145646,0.058194362,0.305641998,-0.02733894,0.211296444,0.185448714,0.1609762,-0.155577527,-1084.5,-1.052961139,-0.130323809,-353,-661.5,-836.5,-1110,-1005,0.260647619,0.241332174,-867.5,-355.5,2
-170.5,138.5,-0.544454349,-177,0.044987104,0.04672781,0.303914044,-0.012527999,0.043409591,0.086775551,0.056006115,-0.090395395,39,-1.549211285,-0.018785726,-99.5,-148.5,-186.5,-104.5,-79,0.037571451,0.083993414,-232,-94.5,2
-127,-123.5,-0.289952026,-123,0.089557554,0.004607213,0.287080791,0.024418041,0.015122265,0.009286519,0.033938494,-0.047113249,-203.5,-2.531370656,0.116544023,-80,-213,-557,-329,-461.5,-0.233088046,0.050884239,-83,-47,2
-240,-757.5,-0.269049839,-273.5,0.037795463,0.073475843,0.332936864,-0.03751049,0.142673739,0.110178384,0.13690661,-0.106114213,-986,-2.380941998,0.060090939,-228.5,-464.5,-895,-1015,-1068.5,-0.120181877,0.205155947,-526,-253,2
-103.5,207.5,0.118614803,-162,0.058716393,0.095746391,0.325617187,-0.048748606,0.117591592,0.08620453,0.08636339,-0.099886434,79.5,-1.390125424,0.041326414,-128,-289,-188,-102.5,-116.5,-0.082652828,0.129518853,-273.5,-163,2
-134.5,812,-0.126512882,-102.5,0.048176977,0.095617855,0.354185661,-0.048905583,0.090177079,0.086803878,0.08423251,-0.090205779,702,-2.083759823,-0.033101613,-110,-107.5,286.5,563.5,417,0.066203226,0.126361037,-173,-102.5,2
-108,380.5,-0.022654465,-157,-0.010585414,0.039338458,0.317855842,-0.030801227,0.092462395,0.0981698,0.05380465,-0.075375118,274.5,-0.556528709,-0.076885996,-106,-153,275,307,510.5,0.153771991,0.080703693,-142,-63.5,2
-88,2117,-0.033009186,15.5,0.055666225,0.072439438,0.340523183,-0.028054365,0.062310781,0.073625477,0.080590084,-0.080149186,2057,-1.315856049,-0.478285451,-60,165,1177,1562.5,1686.5,0.956570901,0.120932839,537,142.5,2
-22.5,1567,-0.100426682,16.5,0.031104725,0.046050159,0.325265871,-0.016032496,0.056004573,0.061702662,0.04246499,-0.063031466,1580,-0.702492562,0.005407644,13,117.5,949.5,1212,1240.5,-0.010815288,0.063728825,274,107,2
-126.5,514.5,0.334455128,-163,0.02955225,0.065591671,0.329523699,-0.036337135,0.151478234,0.087866207,0.1126472,-0.089036433,299.5,-0.95060726,-0.505576695,-215,-358.5,70.5,136,331,1.011153391,0.168952678,-135,-106,2
-158,-581.5,-0.119285086,-217.5,0.022428281,0.010153684,0.277467428,0.005555718,0.090605569,0.068950977,0.06838091,-0.067899157,-739.5,-1.767327352,0.147053275,-158,-372.5,-671,-674.5,-778,-0.29410655,0.102471379,-395.5,-143.5,2
-54,1796,0.054705078,-15.5,0.032489103,0.052383335,0.324526689,-0.024199609,0.105742286,0.088805389,0.07181949,-0.087163387,1740,-0.924203073,0.028815766,-56,37.5,1134,1420,1612.5,-0.057631533,0.107769731,302.5,105,2
-46.5,464.5,-0.076384695,-57.5,0.068900505,0.023620133,0.297973725,-3.60E-04,0.037849818,0.029815091,0.031140452,-0.052336996,435,-1.114243469,-0.028669166,-29.5,-89.5,-30.5,123.5,241,0.057338332,0.046724289,-18.5,18,2
-90,1085.5,-0.055355519,-77.5,0.055294877,0.067999706,0.346220508,-0.036113277,0.082616433,0.074420492,0.060821716,-0.079312591,1014.5,-1.576147256,0.392007489,-71,-76.5,432.5,721.5,798,-0.784014978,0.091259154,11,-23.5,2
