中型车流量,数据时间,大车流量,平均车速,监测点id,微型车流量,长车流量,车头距,id,车流量,平均占道率,轻型车流量
965,"02-5月 -18 12.00.00.000000000 上午",803,"6.0799999999999997E+001",1001,6272,2254,0,9101,11216,"1.1199999999999999E+001",922
418,"10-1月 -18 12.00.00.000000000 上午",203,"5.6899999999999999E+001",1001,1664,478,0,6861,3126,"1.7E+000",363
406,"19-10月-18 12.00.00.000000000 上午",260,"7.4799999999999997E+001",1001,2504,268,0,12241,3779,"1.0E+000",341
554,"04-11月-17 12.00.00.000000000 上午",305,"5.0899999999999999E+001",1001,2261,770,0,5521,4352,"2.7999999999999998E+000",462
706,"16-10月-17 12.00.00.000000000 上午",475,"4.3299999999999997E+001",1001,2844,1423,0,5141,6058,"7.7999999999999998E+000",610
381,"28-10月-17 12.00.00.000000000 上午",190,"3.1100000000000001E+001",1001,1290,513,0,5381,2669,"2.0E+000",295
179,"22-5月 -19 12.00.00.000000000 上午",82,"7.25E+001",1001,542,138,0,16541,1059,"2.2000000000000002E+000",118
553,"27-5月 -19 12.00.00.000000000 上午",294,"9.4700000000000003E+001",1001,1532,342,0,16641,3098,"1.7E+000",377
2613,"19-6月 -18 12.00.00.000000000 上午",2138,"5.4399999999999999E+001",1001,18374,8128,0,9881,33493,"2.3300000000000001E+001",2240
1597,"26-6月 -17 12.00.00.000000000 上午",903,"5.8200000000000003E+001",1001,8884,2671,0,3201,15453,"1.39E+001",1398
784,"18-1月 -19 12.00.00.000000000 上午",406,"9.3599999999999994E+001",1001,5912,642,0,14061,8352,"2.2999999999999998E+000",608
351,"26-6月 -19 12.00.00.000000000 上午",170,"5.6299999999999997E+001",1001,777,144,0,17241,1719,9.0000000000000002E-001,277
802,"30-1月 -18 12.00.00.000000000 上午",433,"5.8700000000000003E+001",1001,2417,1054,0,7261,5294,"4.2000000000000002E+000",588
264,"23-1月 -18 12.00.00.000000000 上午",136,"2.4E+001",1001,610,301,0,7121,1508,"1.2E+000",197
924,"18-6月 -18 12.00.00.000000000 上午",660,"5.0899999999999999E+001",1001,5589,2342,0,9861,10246,"7.4000000000000004E+000",731
526,"14-11月-18 12.00.00.000000000 上午",348,"8.4200000000000003E+001",1001,3824,534,0,12761,5574,"2.3999999999999999E+000",342
19,"16-1月 -19 12.00.00.000000000 上午",14,"8.5E+001",1001,5339,11,0,14021,5385,6.9999999999999996E-001,2
918,"25-5月 -18 12.00.00.000000000 上午",716,"4.9399999999999999E+001",1001,7761,2221,0,9561,12404,"1.09E+001",788
1910,"29-5月 -18 12.00.00.000000000 上午",1550,"5.0899999999999999E+001",1001,14913,4104,0,9641,24159,"1.49E+001",1682
827,"28-4月 -17 12.00.00.000000000 上午",496,"2.9199999999999999E+001",1001,5442,1574,0,2281,9158,"1.3199999999999999E+001",819
598,"08-1月 -18 12.00.00.000000000 上午",246,"5.9100000000000001E+001",1001,3439,515,0,6821,5365,"2.2000000000000002E+000",567
210,"14-1月 -18 12.00.00.000000000 上午",135,"1.7399999999999999E+001",1001,543,385,0,6941,1415,"1.3999999999999999E+000",142
326,"26-10月-17 12.00.00.000000000 上午",225,"3.35E+001",1001,1067,470,0,5341,2360,"3.1000000000000001E+000",272
217,"14-1月 -19 12.00.00.000000000 上午",114,"8.3400000000000006E+001",1001,3798,169,0,13981,4461,"1.3999999999999999E+000",163
395,"26-12月-18 12.00.00.000000000 上午",376,"5.7E+001",1001,4037,1615,0,13601,6746,"1.56E+001",323
1188,"11-6月 -17 12.00.00.000000000 上午",696,"4.1E+001",1001,6203,1843,0,2901,10906,"1.21E+001",976
861,"15-7月 -18 12.00.00.000000000 上午",433,"1.05E+002",1001,7037,550,0,10401,9589,"1.3999999999999999E+000",708
146,"24-3月 -18 12.00.00.000000000 上午",80,"2.5899999999999999E+001",1001,596,169,0,8321,1108,"2.3999999999999999E+000",117
173,"19-2月 -18 12.00.00.000000000 上午",86,"1.9E+001",1001,488,252,0,7661,1138,"1.0E+000",139
492,"12-1月 -19 12.00.00.000000000 上午",259,"8.8299999999999997E+001",1001,2557,320,0,13941,3976,"2.2000000000000002E+000",348
565,"19-6月 -19 12.00.00.000000000 上午",307,"9.6099999999999994E+001",1001,1373,324,0,17101,2966,"1.5E+000",397
779,"18-3月 -18 12.00.00.000000000 上午",459,"5.7799999999999997E+001",1001,4369,1314,0,8201,7544,"1.3800000000000001E+001",623
1170,"13-5月 -18 12.00.00.000000000 上午",1548,"2.8699999999999999E+001",1001,14351,4215,0,9321,22326,"1.8800000000000001E+001",1042
1056,"22-5月 -17 12.00.00.000000000 上午",647,"3.8399999999999999E+001",1001,6470,2055,0,2761,11194,"1.46E+001",966
48,"21-4月 -18 12.00.00.000000000 上午",31,"3.4E+001",1001,148,120,0,8881,379,"2.0E+000",32
539,"07-4月 -18 12.00.00.000000000 上午",304,"5.9E+001",1001,2532,891,0,8601,4715,"6.0E+000",449
849,"10-10月-17 12.00.00.000000000 上午",521,"3.0199999999999999E+001",1001,4763,1432,0,5021,8238,"1.1E+001",673
173,"10-1月 -19 12.00.00.000000000 上午",131,"7.8400000000000006E+001",1001,942,117,0,13901,1497,"2.1000000000000001E+000",134
386,"15-6月 -19 12.00.00.000000000 上午",235,"8.4200000000000003E+001",1001,1181,221,0,17021,2285,"4.5E+000",262
267,"03-12月-17 12.00.00.000000000 上午",144,"3.0899999999999999E+001",1001,985,523,0,6101,2159,"4.0E+000",240
316,"03-3月 -18 12.00.00.000000000 上午",170,"2.6100000000000001E+001",1001,1173,615,0,7901,2526,"3.0E+000",252
3300,"07-5月 -18 12.00.00.000000000 上午",2518,"5.2799999999999997E+001",1001,24706,7799,0,9201,41473,"1.9600000000000001E+001",3150
625,"06-3月 -18 12.00.00.000000000 上午",300,"4.2700000000000003E+001",1001,3077,808,0,7961,5386,"3.2000000000000002E+000",576
1285,"08-1月 -19 12.00.00.000000000 上午",765,"1.0440000000000001E+002",1001,8023,1173,0,13861,12312,"2.6000000000000001E+000",1066
160,"24-4月 -18 12.00.00.000000000 上午",90,"5.1799999999999997E+001",1001,418,276,0,8941,1069,"4.5E+000",125
508,"23-9月 -18 12.00.00.000000000 上午",365,"1.115E+002",1001,4044,520,0,11721,5845,"1.2E+000",408
125,"20-2月 -18 12.00.00.000000000 上午",93,"1.24E+001",1001,265,234,0,7681,812,"1.3E+000",95
738,"08-9月 -18 12.00.00.000000000 上午",437,"1.0109999999999999E+002",1001,5238,586,0,11461,7620,"1.8999999999999999E+000",621
709,"06-1月 -19 12.00.00.000000000 上午",451,"9.5900000000000006E+001",1001,5968,559,0,13821,8252,"1.6000000000000001E+000",565
248,"29-12月-17 12.00.00.000000000 上午",154,"3.4399999999999999E+001",1001,785,333,0,6621,1724,"1.3E+000",204
334,"02-10月-17 12.00.00.000000000 上午",189,"3.1300000000000001E+001",1001,1392,713,0,4821,2891,"2.8999999999999999E+000",263
1610,"20-3月 -18 12.00.00.000000000 上午",894,"7.4400000000000006E+001",1001,7680,2209,0,8241,13697,"1.3199999999999999E+001",1304
512,"05-4月 -18 12.00.00.000000000 上午",280,"7.1900000000000006E+001",1001,3384,537,0,8561,5217,"5.2000000000000002E+000",504
2606,"15-6月 -18 12.00.00.000000000 上午",2381,"4.0200000000000003E+001",1001,22170,7471,0,9801,36822,"2.4E+001",2194
4,"16-2月 -18 12.00.00.000000000 上午",2,"1.0E+000",1001,11,19,0,7601,36,4.0000000000000002E-001,0
1107,"04-1月 -19 12.00.00.000000000 上午",698,"9.55E+001",1001,5904,1186,0,13781,9795,"3.3999999999999999E+000",900
506,"18-12月-17 12.00.00.000000000 上午",247,"6.5599999999999994E+001",1001,2292,483,0,6401,4033,"2.0E+000",505
154,"12-12月-17 12.00.00.000000000 上午",89,"3.0399999999999999E+001",1001,337,252,0,6281,947,"1.3999999999999999E+000",115
315,"27-1月 -18 12.00.00.000000000 上午",173,"3.6200000000000003E+001",1001,782,720,0,7201,2231,"2.7999999999999998E+000",241
384,"03-2月 -18 12.00.00.000000000 上午",190,"4.55E+001",1001,2045,312,0,7341,3272,"1.5E+000",341
1290,"21-5月 -18 12.00.00.000000000 上午",1225,"3.9E+001",1001,10945,4667,0,9481,19344,"1.7800000000000001E+001",1217
512,"19-12月-17 12.00.00.000000000 上午",256,"8.1299999999999997E+001",1001,3076,506,0,6421,4892,"2.1000000000000001E+000",542
407,"31-1月 -18 12.00.00.000000000 上午",223,"4.5799999999999997E+001",1001,2459,414,0,7281,3900,"2.0E+000",397
1323,"02-1月 -19 12.00.00.000000000 上午",780,"1.032E+002",1001,7365,1063,0,13741,11516,"2.3999999999999999E+000",985
600,"09-9月 -18 12.00.00.000000000 上午",339,"1.057E+002",1001,3919,448,0,11481,5755,"1.3E+000",449
567,"25-11月-17 12.00.00.000000000 上午",343,"5.2700000000000003E+001",1001,1738,788,0,5941,3873,"2.7999999999999998E+000",437
497,"04-12月-17 12.00.00.000000000 上午",308,"4.9899999999999999E+001",1001,1919,832,0,6121,3974,"3.3999999999999999E+000",418
120,"19-1月 -18 12.00.00.000000000 上午",78,"1.2800000000000001E+001",1001,370,286,0,7041,947,"2.2000000000000002E+000",93
494,"12-9月 -17 12.00.00.000000000 上午",328,"3.1E+001",1001,1780,807,0,4521,3841,"3.5E+000",432
411,"29-6月 -19 12.00.00.000000000 上午",218,"9.5299999999999997E+001",1001,952,176,0,17301,2037,"1.2E+000",280
173,"04-4月 -18 12.00.00.000000000 上午",90,"4.35E+001",1001,826,220,0,8541,1472,"2.7000000000000002E+000",163
262,"14-3月 -18 12.00.00.000000000 上午",167,"5.4100000000000001E+001",1001,709,505,0,8121,1889,"6.4000000000000004E+000",246
246,"15-1月 -18 12.00.00.000000000 上午",142,"1.9600000000000001E+001",1001,575,410,0,6961,1571,"1.6000000000000001E+000",198
1132,"08-6月 -17 12.00.00.000000000 上午",658,"3.1399999999999999E+001",1001,6913,1859,0,2841,11527,"1.3800000000000001E+001",965
191,"25-3月 -18 12.00.00.000000000 上午",90,"2.1E+001",1001,586,265,0,8341,1289,"3.3999999999999999E+000",157
895,"23-5月 -17 12.00.00.000000000 上午",536,"3.5299999999999997E+001",1001,4927,1574,0,2781,8713,"1.15E+001",781
296,"05-1月 -18 12.00.00.000000000 上午",183,"2.9899999999999999E+001",1001,617,521,0,6761,1858,"1.8E+000",241
36,"22-4月 -18 12.00.00.000000000 上午",16,"1.75E+001",1001,41,45,0,8901,162,6.9999999999999996E-001,24
213,"27-2月 -18 12.00.00.000000000 上午",147,"1.7899999999999999E+001",1001,641,482,0,7821,1670,"2.2000000000000002E+000",187
1367,"27-6月 -17 12.00.00.000000000 上午",859,"5.0799999999999997E+001",1001,7039,2430,0,3221,12932,"1.44E+001",1237
608,"08-4月 -18 12.00.00.000000000 上午",301,"5.4399999999999999E+001",1001,3131,770,0,8621,5292,"7.7999999999999998E+000",482
64,"29-3月 -18 12.00.00.000000000 上午",50,"2.1E+001",1001,381,150,0,8421,720,"3.3999999999999999E+000",75
113,"03-11月-18 12.00.00.000000000 上午",92,"8.3099999999999994E+001",1001,1569,64,0,12541,1928,6.9999999999999996E-001,90
1247,"15-6月 -17 12.00.00.000000000 上午",709,"4.2299999999999997E+001",1001,7291,2082,0,2981,12392,"1.36E+001",1063
2714,"06-5月 -18 12.00.00.000000000 上午",2288,"5.3E+001",1001,20397,6408,0,9181,34260,"1.9199999999999999E+001",2453
148,"28-12月-18 12.00.00.000000000 上午",381,"7.7400000000000006E+001",1001,2949,520,0,13641,4134,"5.0E+000",136
972,"11-2月 -18 12.00.00.000000000 上午",593,"6.4299999999999997E+001",1001,3666,1364,0,7501,7475,"5.2999999999999998E+000",880
1127,"21-11月-17 12.00.00.000000000 上午",735,"5.6899999999999999E+001",1001,3761,2089,0,5861,8582,"9.4000000000000004E+000",870
737,"26-9月 -18 12.00.00.000000000 上午",518,"1.0409999999999999E+002",1001,4536,771,0,11781,7184,"1.8E+000",622
1735,"28-4月 -18 12.00.00.000000000 上午",2401,"3.0399999999999999E+001",1001,19882,5621,0,9021,31203,"2.7199999999999999E+001",1564
346,"20-5月 -17 12.00.00.000000000 上午",239,"1.85E+001",1001,1987,769,0,2721,3612,"8.0E+000",271
347,"14-6月 -17 12.00.00.000000000 上午",234,"2.0199999999999999E+001",1001,2052,791,0,2961,3729,"7.2000000000000002E+000",305
691,"30-6月 -17 12.00.00.000000000 上午",431,"3.1E+001",1001,5084,1466,0,3281,8358,"1.2E+001",686
1237,"01-6月 -18 12.00.00.000000000 上午",876,"4.3100000000000001E+001",1001,11420,3594,0,9701,18271,"2.1600000000000001E+001",1144
351,"04-3月 -19 12.00.00.000000000 上午",220,"8.2200000000000003E+001",1001,1191,218,0,14961,2276,"1.5E+000",296
427,"31-10月-17 12.00.00.000000000 上午",224,"3.3600000000000001E+001",1001,1583,500,0,5441,3079,"1.8999999999999999E+000",345
844,"16-12月-17 12.00.00.000000000 上午",392,"8.7799999999999997E+001",1001,4810,760,0,6361,7644,"3.3999999999999999E+000",838
266,"10-9月 -17 12.00.00.000000000 上午",124,"1.26E+001",1001,1274,415,0,4481,2290,"1.8999999999999999E+000",211
442,"19-6月 -17 12.00.00.000000000 上午",294,"2.0100000000000001E+001",1001,1860,752,0,3061,3737,"4.7000000000000002E+000",389
841,"16-7月 -18 12.00.00.000000000 上午",566,"1.0259999999999999E+002",1001,5766,660,0,10421,8574,"1.8999999999999999E+000",741
283,"27-7月 -17 12.00.00.000000000 上午",212,"1.49E+001",1001,1512,625,0,3744,2893,"5.4000000000000004E+000",261
1876,"16-5月 -18 12.00.00.000000000 上午",1507,"4.3399999999999999E+001",1001,16552,7308,0,9381,28947,"2.5E+001",1704
1210,"01-12月-17 12.00.00.000000000 上午",608,"8.0E+001",1001,4576,1491,0,6061,8923,"5.5E+000",1038
689,"05-8月 -18 12.00.00.000000000 上午",366,"1.002E+002",1001,5688,512,0,10821,7898,"1.8E+000",643
703,"30-8月 -18 12.00.00.000000000 上午",372,"8.9799999999999997E+001",1001,5849,421,0,11321,8056,"3.7999999999999998E+000",711
478,"05-7月 -17 12.00.00.000000000 上午",289,"2.0600000000000001E+001",1001,2649,960,0,3381,4766,"6.7000000000000002E+000",390
933,"11-7月 -18 12.00.00.000000000 上午",1253,"4.5799999999999997E+001",1001,6462,3587,0,10321,12983,"1.8E+001",748
1041,"01-9月 -17 12.00.00.000000000 上午",632,"3.2100000000000001E+001",1001,5631,1626,0,4765,9806,"1.11E+001",876
1314,"07-8月 -17 12.00.00.000000000 上午",789,"3.9600000000000001E+001",1001,8555,2264,0,3881,14114,"1.85E+001",1192
910,"30-7月 -17 12.00.00.000000000 上午",481,"3.45E+001",1001,4303,1445,0,3748,7901,"1.0199999999999999E+001",762
2429,"14-10月-17 12.00.00.000000000 上午",1374,"7.3799999999999997E+001",1001,12981,3035,0,5101,21872,"1.59E+001",2053
1000,"09-3月 -18 12.00.00.000000000 上午",560,"8.3299999999999997E+001",1001,4379,1254,0,8021,8065,"6.4000000000000004E+000",872
810,"12-10月-17 12.00.00.000000000 上午",503,"2.05E+001",1001,5885,1385,0,5061,9293,"1.14E+001",710
831,"21-8月 -17 12.00.00.000000000 上午",467,"3.3600000000000001E+001",1001,4409,1486,0,4161,7898,"9.9000000000000004E+000",705
1537,"13-8月 -17 12.00.00.000000000 上午",1001,"4.8100000000000001E+001",1001,8851,2539,0,4001,15295,"1.6399999999999999E+001",1367
1119,"07-6月 -17 12.00.00.000000000 上午",643,"4.6299999999999997E+001",1001,6484,1643,0,2842,10901,"1.8100000000000001E+001",1012
601,"07-12月-18 12.00.00.000000000 上午",612,"7.0900000000000006E+001",1001,5536,1979,0,13221,9321,"1.05E+001",593
859,"31-8月 -18 12.00.00.000000000 上午",498,"9.8099999999999994E+001",1001,5983,691,0,11322,8873,"3.2000000000000002E+000",842
1387,"11-8月 -17 12.00.00.000000000 上午",823,"3.9E+001",1001,8814,2163,0,3961,14370,"1.8199999999999999E+001",1183
546,"22-2月 -18 12.00.00.000000000 上午",325,"4.4299999999999997E+001",1001,2059,844,0,7721,4303,"4.2000000000000002E+000",529
414,"23-10月-17 12.00.00.000000000 上午",235,"3.1899999999999999E+001",1001,1279,591,0,5281,2861,"2.3999999999999999E+000",342
756,"11-9月 -17 12.00.00.000000000 上午",390,"3.9600000000000001E+001",1001,3703,995,0,4501,6470,"4.7999999999999998E+000",626
394,"26-2月 -19 12.00.00.000000000 上午",233,"8.6799999999999997E+001",1001,1960,275,0,14841,3156,"1.3999999999999999E+000",294
1033,"23-6月 -17 12.00.00.000000000 上午",605,"3.4299999999999997E+001",1001,7059,1698,0,3141,11269,"1.4699999999999999E+001",874
2316,"09-12月-18 12.00.00.000000000 上午",2590,"5.5600000000000001E+001",1001,15667,5873,0,13261,28320,"1.8100000000000001E+001",1874
300,"07-2月 -18 12.00.00.000000000 上午",161,"2.7800000000000001E+001",1001,704,474,0,7421,1894,"2.1000000000000001E+000",255
542,"06-10月-17 12.00.00.000000000 上午",319,"3.2E+001",1001,1940,874,0,4901,4113,"4.0E+000",438
1590,"26-10月-18 12.00.00.000000000 上午",1398,"6.5200000000000003E+001",1001,10703,4049,0,12381,19149,"1.2699999999999999E+001",1409
311,"13-11月-18 12.00.00.000000000 上午",166,"8.5599999999999994E+001",1001,1892,265,0,12741,2848,"1.7E+000",214
451,"30-9月 -17 12.00.00.000000000 上午",294,"2.5300000000000001E+001",1001,2010,793,0,4781,3961,"5.2999999999999998E+000",413
1056,"09-7月 -17 12.00.00.000000000 上午",655,"3.45E+001",1001,6619,1816,0,3461,11092,"1.15E+001",946
549,"31-12月-17 12.00.00.000000000 上午",267,"6.0399999999999999E+001",1001,2309,577,0,6661,4169,"2.2000000000000002E+000",467
431,"26-1月 -18 12.00.00.000000000 上午",218,"3.5E+001",1001,909,595,0,7181,2464,"2.1000000000000001E+000",311
1031,"27-11月-18 12.00.00.000000000 上午",565,"9.9099999999999994E+001",1001,5287,996,0,13021,8691,"3.1000000000000001E+000",812
751,"17-10月-18 12.00.00.000000000 上午",480,"1.013E+002",1001,4076,728,0,12201,6704,"1.8999999999999999E+000",669
349,"01-11月-17 12.00.00.000000000 上午",176,"3.15E+001",1001,1285,480,0,5461,2606,"1.8E+000",316
245,"11-12月-17 12.00.00.000000000 上午",141,"2.5699999999999999E+001",1001,517,397,0,6261,1489,"1.3999999999999999E+000",189
160,"13-11月-17 12.00.00.000000000 上午",141,"1.26E+001",1001,863,359,0,5701,1647,"4.5999999999999996E+000",124
149,"06-9月 -19 12.00.00.000000000 上午",61,"7.5599999999999994E+001",1001,426,51,0,18681,823,"1.0E+000",136
684,"31-5月 -19 12.00.00.000000000 上午",311,"9.5700000000000003E+001",1001,1580,409,0,16721,3413,"1.7E+000",429
505,"18-5月 -17 12.00.00.000000000 上午",334,"2.5699999999999999E+001",1001,2994,1104,0,2681,5392,"9.4000000000000004E+000",455
594,"12-2月 -18 12.00.00.000000000 上午",313,"4.8700000000000003E+001",1001,2169,862,0,7521,4422,"3.0E+000",484
249,"16-11月-17 12.00.00.000000000 上午",142,"1.6600000000000001E+001",1001,726,429,0,5761,1727,"1.8999999999999999E+000",181
962,"24-11月-17 12.00.00.000000000 上午",515,"7.4799999999999997E+001",1001,3886,1132,0,5921,7353,"4.2999999999999998E+000",858
514,"04-6月 -19 12.00.00.000000000 上午",258,"9.2799999999999997E+001",1001,1353,287,0,16801,2776,"1.6000000000000001E+000",364
386,"15-10月-18 12.00.00.000000000 上午",232,"8.1E+001",1001,2214,339,0,12161,3502,"1.8E+000",331
473,"14-9月 -18 12.00.00.000000000 上午",322,"1.0640000000000001E+002",1001,3332,503,0,11581,5036,"1.8E+000",406
962,"08-4月 -17 12.00.00.000000000 上午",471,"3.05E+001",1001,5020,1393,0,1881,8610,"8.0E+000",764
780,"21-5月 -17 12.00.00.000000000 上午",479,"3.2100000000000001E+001",1001,5243,1611,0,2741,8769,"1.39E+001",656
545,"26-2月 -18 12.00.00.000000000 上午",284,"4.4700000000000003E+001",1001,1727,897,0,7801,3910,"3.8999999999999999E+000",457
561,"18-5月 -19 12.00.00.000000000 上午",314,"1.018E+002",1001,1778,372,0,16461,3425,"1.3999999999999999E+000",400
1422,"12-6月 -17 12.00.00.000000000 上午",785,"5.15E+001",1001,6863,1645,0,2921,11842,"7.5999999999999996E+000",1127
584,"13-10月-18 12.00.00.000000000 上午",444,"6.6799999999999997E+001",1001,3545,1596,0,12121,6622,"8.3000000000000007E+000",453
2381,"12-5月 -18 12.00.00.000000000 上午",2398,"4.4200000000000003E+001",1001,22823,6978,0,9301,36779,"2.3100000000000001E+001",2199
2368,"21-6月 -18 12.00.00.000000000 上午",1947,"5.1799999999999997E+001",1001,17517,7037,0,9921,31025,"2.1300000000000001E+001",2156
2658,"08-12月-18 12.00.00.000000000 上午",2446,"6.4200000000000003E+001",1001,17621,6590,0,13241,31508,"1.59E+001",2193
629,"01-2月 -18 12.00.00.000000000 上午",319,"5.7700000000000003E+001",1001,2385,734,0,7301,4556,"3.0E+000",489
131,"13-3月 -18 12.00.00.000000000 上午",53,"3.0899999999999999E+001",1001,469,195,0,8101,964,"3.2000000000000002E+000",116
1230,"22-6月 -17 12.00.00.000000000 上午",726,"4.5399999999999999E+001",1001,7292,2197,0,3121,12551,"1.4800000000000001E+001",1106
300,"04-2月 -18 12.00.00.000000000 上午",168,"2.7300000000000001E+001",1001,1351,309,0,7361,2402,"1.3E+000",274
1994,"28-5月 -18 12.00.00.000000000 上午",1472,"4.9200000000000003E+001",1001,15769,5109,0,9621,26168,"1.46E+001",1824
2331,"10-12月-18 12.00.00.000000000 上午",2370,"5.1E+001",1001,18297,6223,0,13281,31263,"2.0600000000000001E+001",2042
1303,"01-7月 -17 12.00.00.000000000 上午",747,"4.5200000000000003E+001",1001,6464,1986,0,3301,11599,"1.09E+001",1099
